Name,Age,Season,Team,Conference,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,Name-additional
Michael Doolin,19,2020,Vanderbilt,SEC,1,0,1,0.87,5,0,,0,0,1,10.1,6,1,1,1,4,0,18,4,0,0,45,0.968,5.2,0.9,3.5,15.7,4.5,,player.fcgi?id=doolin000mic
Jake Eder*,21,2020,Vanderbilt,SEC,1,1,0.5,3.6,4,4,,0,0,0,20,20,9,8,1,9,0,27,1,0,1,88,1.45,9,0.5,4.1,12.2,3,,player.fcgi?id=eder--000jak
Mason Hickman,21,2020,Vanderbilt,SEC,2,0,1,0.48,3,3,,0,0,0,18.2,8,2,1,0,3,0,26,0,0,2,66,0.589,3.9,0,1.4,12.5,8.67,,player.fcgi?id=hickma000mas
Sam Hliboki,18,2020,Vanderbilt,SEC,0,0,,0,5,0,,0,0,2,15.2,2,0,0,0,2,0,16,2,0,0,52,0.255,1.1,0,1.1,9.2,8,,player.fcgi?id=hlibok000sam
Erik Kaiser,21,2020,Vanderbilt,SEC,1,0,1,0,4,0,,0,0,0,5,2,2,0,0,2,0,10,1,0,0,22,0.8,3.6,0,3.6,18,5,,player.fcgi?id=kaiser000eri
Jack Leiter,20,2020,Vanderbilt,SEC,2,0,1,1.72,4,3,,0,0,0,15.2,5,3,3,0,8,0,22,1,0,3,60,0.83,2.9,0,4.6,12.6,2.75,,player.fcgi?id=leiter000jac
Nick Maldonado,20,2020,Vanderbilt,SEC,0,0,,2.7,4,0,,0,0,0,6.2,7,2,2,0,1,0,6,0,0,0,27,1.2,9.5,0,1.4,8.1,6,,player.fcgi?id=maldon002nic
Chris McElvain,19,2020,Vanderbilt,SEC,0,0,,4.82,6,0,,0,0,0,9.1,8,5,5,0,4,0,7,0,0,3,40,1.286,7.7,0,3.9,6.8,1.75,,player.fcgi?id=mcelva000chr
Luke Murphy,20,2020,Vanderbilt,SEC,0,0,,13.5,4,0,,0,0,0,2,2,3,3,0,9,0,4,1,0,2,18,5.5,9,0,40.5,18,0.44,,player.fcgi?id=murphy000luk
Kumar Rocker,20,2020,Vanderbilt,SEC,2,1,0.667,1.8,3,3,,0,0,0,15,6,5,3,0,8,0,28,3,0,2,63,0.933,3.6,0,4.8,16.8,3.5,,player.fcgi?id=rocker000kum
Thomas Schultz,20,2020,Vanderbilt,SEC,0,1,0,0.66,4,1,,0,0,1,13.2,9,1,1,0,3,1,17,0,0,1,53,0.878,5.9,0,2,11.2,5.67,,player.fcgi?id=schult001tho
Ethan Smith,21,2020,Vanderbilt,SEC,3,0,1,1.42,5,4,,0,0,0,19,12,4,3,0,9,0,23,1,0,3,78,1.105,5.7,0,4.3,10.9,2.56,,player.fcgi?id=smith-001eth
Austin Becker,19,2019,Vanderbilt,SEC,0,0,,6.75,2,0,,0,0,1,4,3,4,3,0,4,0,9,1,0,1,20,1.75,6.8,0,9,20.3,2.25,,player.fcgi?id=becker000aus
Tyler Brown,20,2019,Vanderbilt,SEC,3,1,0.75,2.19,31,0,,0,0,17,49.1,35,13,12,1,9,1,65,0,0,2,192,0.892,6.4,0.2,1.6,11.9,7.22,,player.fcgi?id=brown-010tyl
Jake Eder*,20,2019,Vanderbilt,SEC,2,0,1,2.97,19,0,,0,0,4,39.1,28,18,13,2,16,0,41,2,0,2,162,1.119,6.4,0.5,3.7,9.4,2.56,,player.fcgi?id=eder--000jak
Drake Fellows,21,2019,Vanderbilt,SEC,13,2,0.867,4.09,19,19,,2,1,0,116.2,111,57,53,9,47,0,133,17,0,17,516,1.354,8.6,0.7,3.6,10.3,2.83,,player.fcgi?id=fellow000dra
Hugh Fisher*,20,2019,Vanderbilt,SEC,2,0,1,4.41,22,0,,0,0,4,34.2,31,18,17,2,21,0,46,8,0,7,164,1.5,8,0.5,5.5,11.9,2.19,,player.fcgi?id=fisher000hug
A.J. Franklin*,22,2019,Vanderbilt,SEC,1,0,1,10.43,14,0,,0,0,0,14.2,16,17,17,2,13,0,17,6,0,2,80,1.977,9.8,1.2,8,10.4,1.31,,player.fcgi?id=frankl000aj-
Jackson Gillis*,21,2019,Vanderbilt,SEC,1,1,0.5,5.14,7,0,,0,0,0,7,7,6,4,0,5,0,7,2,0,3,35,1.714,9,0,6.4,9,1.4,,player.fcgi?id=gillis002jac
Joe Gobillot*,21,2019,Vanderbilt,SEC,0,0,,13.5,2,0,,0,0,0,2,2,3,3,0,3,0,4,1,0,1,12,2.5,9,0,13.5,18,1.33,,player.fcgi?id=gobill000joe
Mason Hickman,20,2019,Vanderbilt,SEC,9,0,1,2.05,20,13,,0,0,3,96.2,64,24,22,7,28,0,129,6,0,3,386,0.952,6,0.7,2.6,12,4.61,,player.fcgi?id=hickma000mas
Chance Huff,19,2019,Vanderbilt,SEC,2,0,1,6.38,8,4,,0,0,0,18.1,16,13,13,0,16,0,21,2,1,5,89,1.745,7.9,0,7.9,10.3,1.31,,player.fcgi?id=huff--000cha
Erik Kaiser,20,2019,Vanderbilt,SEC,0,0,,12,1,1,,0,0,0,3,4,4,4,1,0,0,4,1,0,0,14,1.333,12,3,0,12,,,player.fcgi?id=kaiser000eri
Zach King*,21,2019,Vanderbilt,SEC,0,2,0,6.18,22,3,,0,0,3,39.1,40,27,27,1,22,1,47,8,0,3,181,1.576,9.2,0.2,5,10.8,2.14,,player.fcgi?id=king--000zac
Patrick Raby,22,2019,Vanderbilt,SEC,10,1,0.909,3.08,18,15,,0,0,0,76,75,34,26,5,46,0,81,2,1,6,344,1.592,8.9,0.6,5.4,9.6,1.76,,player.fcgi?id=raby--000pat
Kumar Rocker,19,2019,Vanderbilt,SEC,12,5,0.706,3.25,19,16,,1,1,0,99.2,88,40,36,2,21,0,114,7,5,7,414,1.094,7.9,0.2,1.9,10.3,5.43,,player.fcgi?id=rocker000kum
Ethan Smith,20,2019,Vanderbilt,SEC,4,0,1,3.27,17,0,,0,0,0,33,17,13,12,1,17,0,47,5,1,4,137,1.03,4.6,0.3,4.6,12.8,2.76,,player.fcgi?id=smith-001eth
Aaron Brown,19,2018,Vanderbilt,SEC,1,0,1,5.93,11,0,,0,0,0,13.2,16,10,9,3,7,0,13,2,0,0,66,1.683,10.5,2,4.6,8.6,1.86,,player.fcgi?id=brown-004aar
Tyler Brown,19,2018,Vanderbilt,SEC,1,5,0.167,6.03,20,2,,0,0,3,37.1,42,26,25,3,11,1,41,4,0,2,165,1.42,10.1,0.7,2.7,9.9,3.73,,player.fcgi?id=brown-010tyl
Maddux Conger,22,2018,Vanderbilt,SEC,2,0,1,2.21,11,1,,0,0,1,20.1,18,9,5,1,14,0,22,1,0,8,92,1.574,8,0.4,6.2,9.7,1.57,,player.fcgi?id=conger000mad
Chandler Day,21,2018,Vanderbilt,SEC,2,1,0.667,3.46,20,3,,0,0,4,41.2,28,17,16,2,18,0,47,6,0,7,174,1.104,6,0.4,3.9,10.2,2.61,,player.fcgi?id=day---004cha
Jake Eder*,19,2018,Vanderbilt,SEC,1,4,0.2,5.45,11,9,,0,0,0,33,25,22,20,4,22,0,37,1,0,4,147,1.424,6.8,1.1,6,10.1,1.68,,player.fcgi?id=eder--000jak
Drake Fellows,20,2018,Vanderbilt,SEC,7,4,0.636,3.92,16,16,,0,0,0,96.1,75,47,42,7,35,0,107,7,1,12,398,1.142,7,0.7,3.3,10,3.06,,player.fcgi?id=fellow000dra
Hugh Fisher*,19,2018,Vanderbilt,SEC,2,0,1,1.93,8,0,,0,0,0,9.1,6,5,2,0,6,0,8,2,0,2,39,1.286,5.8,0,5.8,7.7,1.33,,player.fcgi?id=fisher000hug
A.J. Franklin*,21,2018,Vanderbilt,SEC,0,0,,0,3,0,,0,0,0,2.2,0,0,0,0,1,0,2,0,0,0,7,0.375,0,0,3.4,6.8,2,,player.fcgi?id=frankl000aj-
Jackson Gillis*,20,2018,Vanderbilt,SEC,4,1,0.8,4.81,20,1,,0,0,1,33.2,33,19,18,5,17,0,44,7,2,6,160,1.485,8.8,1.3,4.5,11.8,2.59,,player.fcgi?id=gillis002jac
Mason Hickman,19,2018,Vanderbilt,SEC,8,2,0.8,5.21,16,13,,1,1,0,74.1,71,45,43,10,30,0,66,3,2,4,319,1.359,8.6,1.2,3.6,8,2.2,,player.fcgi?id=hickma000mas
Erik Kaiser,19,2018,Vanderbilt,SEC,0,0,,0,2,0,,0,0,0,2,1,0,0,0,0,0,3,0,0,0,7,0.5,4.5,0,0,13.5,,,player.fcgi?id=kaiser000eri
Zach King*,20,2018,Vanderbilt,SEC,1,4,0.2,3.46,21,3,,0,0,3,52,45,22,20,1,21,2,51,6,0,2,221,1.269,7.8,0.2,3.6,8.8,2.43,,player.fcgi?id=king--000zac
Patrick Raby,21,2018,Vanderbilt,SEC,5,5,0.5,3.57,16,12,,0,0,0,68,69,29,27,6,33,0,57,5,0,6,299,1.5,9.1,0.8,4.4,7.5,1.73,,player.fcgi?id=raby--000pat
Reid Schaller,21,2018,Vanderbilt,SEC,1,1,0.5,3.77,21,2,,0,0,1,28.2,33,14,12,2,9,0,39,3,0,2,131,1.465,10.4,0.6,2.8,12.2,4.33,,player.fcgi?id=schall000rei
Paxton Stover*,22,2018,Vanderbilt,SEC,0,0,,3.38,9,0,,0,0,0,10.2,10,4,4,0,4,0,13,1,0,1,45,1.313,8.4,0,3.4,11,3.25,,player.fcgi?id=stover000pax
Justin Willis,19,2018,Vanderbilt,SEC,0,0,,7.59,10,0,,0,0,0,10.2,12,9,9,1,7,0,8,3,1,3,53,1.781,10.1,0.8,5.9,6.8,1.14,,player.fcgi?id=willis002jus
Justin Wilson,21,2018,Vanderbilt,SEC,0,0,,2.84,7,0,,0,0,0,6.1,2,2,2,0,4,0,9,2,0,1,26,0.947,2.8,0,5.7,12.8,2.25,,player.fcgi?id=wilson004jus
Maddux Conger,21,2017,Vanderbilt,SEC,2,1,0.667,4.96,15,3,,0,0,0,32.2,35,20,18,5,17,0,28,4,0,2,149,1.592,9.6,1.4,4.7,7.7,1.65,,player.fcgi?id=conger000mad
Chandler Day,20,2017,Vanderbilt,SEC,7,2,0.778,3.78,13,12,,1,1,0,52.1,44,23,22,4,21,0,53,15,0,9,230,1.242,7.6,0.7,3.6,9.1,2.52,,player.fcgi?id=day---004cha
Drake Fellows,19,2017,Vanderbilt,SEC,3,3,0.5,3.3,16,10,,0,0,1,62.2,54,28,23,9,17,0,68,7,1,8,268,1.133,7.8,1.3,2.4,9.8,4,,player.fcgi?id=fellow000dra
Jackson Gillis*,19,2017,Vanderbilt,SEC,0,0,,3.6,16,0,,0,0,0,15,9,8,6,2,11,0,19,1,2,0,65,1.333,5.4,1.2,6.6,11.4,1.73,,player.fcgi?id=gillis002jac
Reed Hayes,22,2017,Vanderbilt,SEC,0,2,0,5.75,21,0,,0,0,7,20.1,22,15,13,0,13,2,25,1,0,0,94,1.721,9.7,0,5.8,11.1,1.92,,player.fcgi?id=hayes-000ree
Zach King*,19,2017,Vanderbilt,SEC,2,1,0.667,2.56,25,0,,0,0,0,38.2,24,14,11,3,17,2,31,4,0,4,163,1.06,5.6,0.7,4,7.2,1.82,,player.fcgi?id=king--000zac
Matt McGarry,20,2017,Vanderbilt,SEC,0,0,,8.59,5,0,,0,0,0,7.1,2,7,7,0,12,0,8,2,0,10,38,1.909,2.5,0,14.7,9.8,0.67,,player.fcgi?id=mcgarr000mat
Penn Murfee,23,2017,Vanderbilt,SEC,0,1,0,4.91,10,0,,0,0,0,11,10,7,6,2,4,0,6,4,0,2,53,1.273,8.2,1.6,3.3,4.9,1.5,,player.fcgi?id=murfee000pen
Patrick Raby,20,2017,Vanderbilt,SEC,10,4,0.714,2.73,16,16,,1,0,0,105.1,89,38,32,7,30,0,87,4,0,5,426,1.13,7.6,0.6,2.6,7.4,2.9,,player.fcgi?id=raby--000pat
Matt Ruppenthal,21,2017,Vanderbilt,SEC,3,3,0.5,3.17,21,4,,0,0,3,54,40,22,19,8,19,1,45,6,0,4,224,1.093,6.7,1.3,3.2,7.5,2.37,,player.fcgi?id=ruppen000mat
Michael Sandborn*,19,2017,Vanderbilt,SEC,0,0,,0,3,0,,0,0,0,3,0,0,0,0,1,0,3,1,0,0,11,0.333,0,0,3,9,3,,player.fcgi?id=sandbo000mic
Collin Snider,21,2017,Vanderbilt,SEC,3,2,0.6,5.4,21,1,,0,0,1,33.1,37,27,20,2,16,0,29,4,0,1,158,1.59,10,0.5,4.3,7.8,1.81,,player.fcgi?id=snider001col
Paxton Stover*,21,2017,Vanderbilt,SEC,1,0,1,6.41,15,0,,0,0,0,19.2,16,17,14,2,18,0,21,1,0,3,89,1.729,7.3,0.9,8.2,9.6,1.17,,player.fcgi?id=stover000pax
Kyle Wright,21,2017,Vanderbilt,SEC,5,6,0.455,3.4,16,16,,1,1,0,103.1,82,45,39,3,31,0,121,5,0,8,423,1.094,7.1,0.3,2.7,10.5,3.9,,player.fcgi?id=wright003kyl
Joey Abraham,20,2016,Vanderbilt,SEC,0,0,,5.4,7,1,,0,0,1,16.2,13,10,10,0,6,0,22,4,0,1,71,1.14,7,0,3.2,11.9,3.67,,player.fcgi?id=abraha000joe
Ben Bowden*,21,2016,Vanderbilt,SEC,2,1,0.667,3.51,24,5,,0,0,10,48.2,48,23,19,3,14,0,65,2,0,1,207,1.274,8.9,0.6,2.6,12,4.64,,player.fcgi?id=bowden000ben
Maddux Conger,20,2016,Vanderbilt,SEC,0,0,,0.79,9,0,,0,0,0,11.1,5,3,1,0,7,0,12,2,0,2,46,1.059,4,0,5.6,9.5,1.71,,player.fcgi?id=conger000mad
Chandler Day,19,2016,Vanderbilt,SEC,2,1,0.667,4.26,10,3,,0,0,0,25.1,30,19,12,0,12,0,26,3,0,4,121,1.658,10.7,0,4.3,9.2,2.17,,player.fcgi?id=day---004cha
Donny Everett,19,2016,Vanderbilt,SEC,0,1,0,1.5,6,2,,0,0,0,12,11,6,2,3,5,0,13,0,0,0,51,1.333,8.3,2.3,3.8,9.8,2.6,,player.fcgi?id=everet000don
Ryan Johnson*,21,2016,Vanderbilt,SEC,4,0,1,4.26,14,2,,0,0,0,31.2,39,17,15,2,7,0,12,3,0,4,141,1.453,11.1,0.6,2,3.4,1.71,,player.fcgi?id=johnso005rya
John Kilichowski*,22,2016,Vanderbilt,SEC,1,2,0.333,5.06,10,2,,0,0,2,26.2,29,16,15,1,9,0,21,1,0,4,116,1.425,9.8,0.3,3,7.1,2.33,,player.fcgi?id=kilich000joh
Matt McGarry,19,2016,Vanderbilt,SEC,1,0,1,3.27,7,2,,0,0,0,11,12,10,4,0,9,0,12,3,0,4,56,1.909,9.8,0,7.4,9.8,1.33,,player.fcgi?id=mcgarr000mat
Patrick Raby,19,2016,Vanderbilt,SEC,7,1,0.875,2.61,15,10,,0,0,2,58.2,35,17,17,3,19,0,63,0,2,2,220,0.92,5.4,0.5,2.9,9.7,3.32,,player.fcgi?id=raby--000pat
Matt Ruppenthal,20,2016,Vanderbilt,SEC,5,2,0.714,2.33,25,0,,0,0,1,46.1,24,13,12,2,27,1,59,6,0,8,196,1.101,4.7,0.4,5.2,11.5,2.19,,player.fcgi?id=ruppen000mat
Jordan Sheffield,21,2016,Vanderbilt,SEC,8,6,0.571,3.01,16,16,,1,1,0,101.2,82,48,34,3,40,0,113,9,0,7,433,1.2,7.3,0.3,3.5,10,2.83,,player.fcgi?id=sheffi000jor
Collin Snider,20,2016,Vanderbilt,SEC,4,0,1,2.57,23,0,,0,0,0,35,37,12,10,1,6,0,30,3,0,3,144,1.229,9.5,0.3,1.5,7.7,5,,player.fcgi?id=snider001col
Evan Steele*,19,2016,Vanderbilt,SEC,1,0,1,4.63,11,0,,0,0,0,11.2,11,6,6,1,5,0,14,1,0,0,50,1.371,8.5,0.8,3.9,10.8,2.8,,player.fcgi?id=steele000eva
Hayden Stone,21,2016,Vanderbilt,SEC,0,1,0,4.22,10,3,,0,0,3,21.1,15,11,10,1,13,0,24,3,0,4,94,1.313,6.3,0.4,5.5,10.1,1.85,,player.fcgi?id=stone-000hay
Kyle Wright,20,2016,Vanderbilt,SEC,8,4,0.667,3.09,16,16,,1,1,0,93.1,82,38,32,6,32,0,107,12,0,8,397,1.221,7.9,0.6,3.1,10.3,3.34,,player.fcgi?id=wright003kyl
Joey Abraham,19,2015,Vanderbilt,SEC,0,0,,7.94,6,0,,,0,0,5.2,8,5,5,0,10,0,9,0,1,1,34,3.176,12.7,0,15.9,14.3,0.9,,player.fcgi?id=abraha000joe
Ben Bowden*,20,2015,Vanderbilt,SEC,6,1,0.857,2.89,26,0,,,0,2,37.1,32,13,12,1,14,0,49,5,0,1,164,1.232,7.7,0.2,3.4,11.8,3.5,,player.fcgi?id=bowden000ben
Walker Buehler,20,2015,Vanderbilt,SEC,5,2,0.714,2.95,16,16,,,0,0,88.1,85,34,29,6,30,1,92,5,0,9,374,1.302,8.7,0.6,3.1,9.4,3.07,,player.fcgi?id=buehle000wal
Tyler Ferguson,21,2015,Vanderbilt,SEC,0,1,0,6.3,15,3,,,0,0,20,11,17,14,0,35,0,24,2,0,9,101,2.3,5,0,15.8,10.8,0.69,,player.fcgi?id=fergus000tyl
Carson Fulmer,21,2015,Vanderbilt,SEC,14,2,0.875,1.83,19,19,,,2,0,127.2,81,32,26,7,50,1,167,9,3,13,513,1.026,5.7,0.5,3.5,11.8,3.34,,player.fcgi?id=fulmer001car
Ryan Johnson*,20,2015,Vanderbilt,SEC,5,1,0.833,3.02,15,5,,,0,0,53.2,50,22,18,2,12,0,31,1,2,0,220,1.155,8.4,0.3,2,5.2,2.58,,player.fcgi?id=johnso005rya
John Kilichowski*,21,2015,Vanderbilt,SEC,3,4,0.429,2.84,17,10,,,0,2,66.2,51,24,21,4,15,0,64,9,1,2,268,0.99,6.9,0.5,2,8.6,4.27,,player.fcgi?id=kilich000joh
Aubrey McCarty,20,2015,Vanderbilt,SEC,0,0,,3,5,0,,,0,0,6,2,2,2,1,2,0,6,0,0,0,23,0.667,3,1.5,3,9,3,,player.fcgi?id=mccart000aub
Phil Pfeifer*,22,2015,Vanderbilt,SEC,6,5,0.545,3.55,27,9,,,0,5,96.1,81,49,38,5,44,0,118,3,1,5,415,1.298,7.6,0.5,4.1,11,2.68,,player.fcgi?id=pfeife000phi
Matt Ruppenthal,19,2015,Vanderbilt,SEC,0,0,,2.7,8,0,,,0,0,10,5,3,3,1,9,0,10,3,0,0,46,1.4,4.5,0.9,8.1,9,1.11,,player.fcgi?id=ruppen000mat
Jordan Sheffield,20,2015,Vanderbilt,SEC,5,2,0.714,2.85,22,6,,,0,0,60,39,21,19,3,43,0,55,7,0,6,260,1.367,5.9,0.5,6.5,8.3,1.28,,player.fcgi?id=sheffi000jor
Collin Snider,19,2015,Vanderbilt,SEC,0,0,,2.41,16,0,,,0,0,18.2,16,7,5,1,4,1,9,2,1,1,73,1.071,7.7,0.5,1.9,4.3,2.25,,player.fcgi?id=snider001col
Brendan Spagnuolo,19,2015,Vanderbilt,SEC,0,0,,9,1,0,,,0,0,2,6,2,2,0,0,0,1,0,0,0,11,3,27,0,0,4.5,,,player.fcgi?id=spagnu000bre
Hayden Stone,20,2015,Vanderbilt,SEC,1,2,0.333,9.64,3,1,,,0,0,4.2,5,5,5,0,4,0,6,1,0,1,24,1.929,9.6,0,7.7,11.6,1.5,,player.fcgi?id=stone-000hay
Kyle Wright,19,2015,Vanderbilt,SEC,6,1,0.857,1.23,29,3,,,0,4,58.2,36,11,8,0,23,0,62,5,0,6,233,1.006,5.5,0,3.5,9.5,2.7,,player.fcgi?id=wright003kyl
Tyler Beede,21,2014,Vanderbilt,SEC,8,8,0.5,4.05,19,19,,,0,0,113.1,92,64,51,4,53,2,116,18,0,8,498,1.279,7.3,0.3,4.2,9.2,2.19,,player.fcgi?id=beede-000tyl
Ben Bowden*,19,2014,Vanderbilt,SEC,0,0,,3.48,12,0,,,0,0,10.1,8,5,4,1,6,0,10,0,0,1,44,1.355,7,0.9,5.2,8.7,1.67,,player.fcgi?id=bowden000ben
Walker Buehler,19,2014,Vanderbilt,SEC,12,2,0.857,2.64,19,16,,,0,0,102.1,85,33,30,4,31,0,111,5,0,7,414,1.134,7.5,0.4,2.7,9.8,3.58,,player.fcgi?id=buehle000wal
Tyler Ferguson,20,2014,Vanderbilt,SEC,8,4,0.667,2.69,17,15,,,0,0,77,55,31,23,2,30,0,65,10,1,10,321,1.104,6.4,0.2,3.5,7.6,2.17,,player.fcgi?id=fergus000tyl
Carson Fulmer,20,2014,Vanderbilt,SEC,7,1,0.875,1.98,26,10,,,1,10,91,61,22,20,0,41,2,95,7,4,6,369,1.121,6,0,4.1,9.4,2.32,,player.fcgi?id=fulmer001car
John Kilichowski*,20,2014,Vanderbilt,SEC,0,0,,1.57,13,0,,,0,0,23,13,5,4,1,8,0,22,1,0,2,91,0.913,5.1,0.4,3.1,8.6,2.75,,player.fcgi?id=kilich000joh
Brian Miller,21,2014,Vanderbilt,SEC,2,1,0.667,1.65,31,1,,,0,5,49,28,11,9,1,8,1,43,5,1,4,194,0.735,5.1,0.2,1.5,7.9,5.38,,player.fcgi?id=miller004bri
Jared Miller*,20,2014,Vanderbilt,SEC,6,2,0.75,4.91,16,9,,,0,0,55,54,37,30,1,27,0,40,6,0,9,249,1.473,8.8,0.2,4.4,6.5,1.48,,player.fcgi?id=miller001jar
T.J. Pecoraro,21,2014,Vanderbilt,SEC,1,1,0.5,8.2,13,2,,,0,0,18.2,29,19,17,0,12,0,16,2,0,2,97,2.196,14,0,5.8,7.7,1.33,,player.fcgi?id=pecora001tho
Adam Ravenelle,21,2014,Vanderbilt,SEC,3,2,0.6,1.35,24,0,,,0,3,40,19,8,6,1,14,0,37,1,0,4,153,0.825,4.3,0.2,3.2,8.3,2.64,,player.fcgi?id=ravene000ada
Steven Rice*,22,2014,Vanderbilt,SEC,0,0,,4.5,2,0,,,0,0,2,1,1,1,0,1,0,1,3,0,0,9,1,4.5,0,4.5,4.5,1,,player.fcgi?id=rice--002ste
Hayden Stone,19,2014,Vanderbilt,SEC,4,0,1,1.71,23,0,,,0,3,58,41,16,11,1,14,0,80,3,0,10,231,0.948,6.4,0.2,2.2,12.4,5.71,,player.fcgi?id=stone-000hay
Tyler Beede,20,2013,Vanderbilt,SEC,14,1,0.933,2.32,17,17,,,0,0,101,64,32,26,3,63,0,103,10,0,14,428,1.257,5.7,0.3,5.6,9.2,1.63,,player.fcgi?id=beede-000tyl
Walker Buehler,18,2013,Vanderbilt,SEC,4,3,0.571,3.14,16,9,,,0,1,63,64,25,22,5,25,1,57,2,0,6,276,1.413,9.1,0.7,3.6,8.1,2.28,,player.fcgi?id=buehle000wal
Tyler Ferguson,19,2013,Vanderbilt,SEC,3,1,0.75,4.21,8,4,,,0,0,25.2,24,12,12,0,11,0,21,4,0,5,113,1.364,8.4,0,3.9,7.4,1.91,,player.fcgi?id=fergus000tyl
Carson Fulmer,19,2013,Vanderbilt,SEC,3,0,1,2.39,26,0,,,0,4,52.2,37,16,14,2,25,0,51,5,1,6,213,1.177,6.3,0.3,4.3,8.7,2.04,,player.fcgi?id=fulmer001car
Keenan Kolinsky*,23,2013,Vanderbilt,SEC,0,0,,0,2,0,,,0,0,2,1,0,0,0,2,0,0,0,0,0,9,1.5,4.5,0,9,0,0,,player.fcgi?id=kolins000kee
Brian Miller,20,2013,Vanderbilt,SEC,5,2,0.714,1.58,32,0,,,0,16,57,37,13,10,2,11,2,48,12,0,1,232,0.842,5.8,0.3,1.7,7.6,4.36,,player.fcgi?id=miller004bri
Jared Miller*,19,2013,Vanderbilt,SEC,2,1,0.667,2.31,22,0,,,0,2,23.1,22,9,6,0,15,0,24,5,0,4,114,1.586,8.5,0,5.8,9.3,1.6,,player.fcgi?id=miller001jar
T.J. Pecoraro,20,2013,Vanderbilt,SEC,4,1,0.8,5.97,10,7,,,0,1,34.2,38,26,23,2,14,0,15,3,0,2,160,1.5,9.9,0.5,3.6,3.9,1.07,,player.fcgi?id=pecora001tho
Phil Pfeifer*,20,2013,Vanderbilt,SEC,4,0,1,3.68,15,12,,,0,0,63.2,62,32,26,3,30,1,47,5,1,5,276,1.445,8.8,0.4,4.2,6.6,1.57,,player.fcgi?id=pfeife000phi
Adam Ravenelle,20,2013,Vanderbilt,SEC,0,0,,3.18,11,0,,,0,0,17,13,8,6,0,8,0,9,2,0,2,72,1.235,6.9,0,4.2,4.8,1.13,,player.fcgi?id=ravene000ada
Steven Rice*,21,2013,Vanderbilt,SEC,4,0,1,2.57,21,0,,,0,0,35,28,11,10,0,12,0,28,3,0,1,137,1.143,7.2,0,3.1,7.2,2.33,,player.fcgi?id=rice--002ste
Kyle Smith,19,2013,Vanderbilt,SEC,0,0,,0,1,0,,,0,0,1,0,0,0,0,2,0,1,0,0,0,4,2,0,0,18,9,0.5,,player.fcgi?id=smith-006kyl
Nevin Wilson*,20,2013,Vanderbilt,SEC,0,0,,0,1,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,9,,,player.fcgi?id=wilson000nev
Kevin Ziomek*,21,2013,Vanderbilt,SEC,11,3,0.786,2.12,17,17,,,1,0,119,79,33,28,3,40,1,115,13,2,4,483,1,6,0.2,3,8.7,2.88,,player.fcgi?id=ziomek001kev
Tyler Beede,19,2012,Vanderbilt,SEC,1,5,0.167,4.52,16,11,,,0,0,71.2,78,45,36,4,32,0,68,10,0,3,330,1.535,9.8,0.5,4,8.5,2.13,,player.fcgi?id=beede-000tyl
Will Clinard,22,2012,Vanderbilt,SEC,7,3,0.7,4.83,30,2,,,0,5,54,55,31,29,5,26,5,47,2,0,7,242,1.5,9.2,0.8,4.3,7.8,1.81,,player.fcgi?id=clinar001wil
Keenan Kolinsky*,22,2012,Vanderbilt,SEC,1,1,0.5,6.61,8,2,,,0,0,16.1,17,13,12,2,1,0,4,3,0,1,69,1.102,9.4,1.1,0.6,2.2,4,,player.fcgi?id=kolins000kee
Brian Miller,19,2012,Vanderbilt,SEC,0,2,0,3.26,34,1,,,0,5,60.2,63,30,22,3,18,2,49,12,0,3,272,1.335,9.3,0.4,2.7,7.3,2.72,,player.fcgi?id=miller004bri
Jared Miller*,18,2012,Vanderbilt,SEC,3,0,1,3.06,25,3,,,0,1,32.1,28,13,11,0,14,0,23,2,0,3,141,1.299,7.8,0,3.9,6.4,1.64,,player.fcgi?id=miller001jar
T.J. Pecoraro,19,2012,Vanderbilt,SEC,2,4,0.333,3.4,12,8,,,1,0,53,46,21,20,4,18,3,34,5,2,1,224,1.208,7.8,0.7,3.1,5.8,1.89,,player.fcgi?id=pecora001tho
Phil Pfeifer*,19,2012,Vanderbilt,SEC,0,1,0,3.24,11,0,,,0,0,16.2,15,6,6,2,9,1,8,1,1,1,73,1.44,8.1,1.1,4.9,4.3,0.89,,player.fcgi?id=pfeife000phi
Adam Ravenelle,19,2012,Vanderbilt,SEC,0,0,,1.8,6,0,,,0,0,5,3,2,1,0,6,0,9,0,0,4,26,1.8,5.4,0,10.8,16.2,1.5,,player.fcgi?id=ravene000ada
Steven Rice*,20,2012,Vanderbilt,SEC,1,0,1,3.38,17,0,,,0,0,21.1,17,8,8,1,17,1,21,3,0,0,101,1.594,7.2,0.4,7.2,8.9,1.24,,player.fcgi?id=rice--002ste
Sam Selman*,21,2012,Vanderbilt,SEC,9,3,0.75,3.55,17,13,,,0,0,76,66,39,30,2,43,0,80,7,4,7,336,1.434,7.8,0.2,5.1,9.5,1.86,,player.fcgi?id=selman001sam
Drew VerHagen,21,2012,Vanderbilt,SEC,6,3,0.667,3.5,27,7,,,0,2,69.1,64,30,27,2,28,1,37,17,1,7,302,1.327,8.3,0.3,3.6,4.8,1.32,,player.fcgi?id=verhag000dre
