Name,Age,Season,Team,Conference,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Name-additional
Mason Nadeau*,21,2019,Penn State,Big Ten,24,71,61,11,14,0,1,2,12,4,1,8,21,0.23,0.31,0.361,0.671,22,,0,0,2,0,,player.fcgi?id=nadeau000mas
Derek Orndorff,20,2019,Penn State,Big Ten,23,17,13,2,2,1,0,0,2,0,0,4,8,0.154,0.353,0.231,0.584,3,,0,0,0,0,,player.fcgi?id=orndor000der
Jacob Padilla,21,2019,Penn State,Big Ten,25,89,70,10,14,5,0,0,2,0,0,11,21,0.2,0.371,0.271,0.642,19,,8,0,0,0,,player.fcgi?id=padill001jac
Isaiah Payton,19,2019,Penn State,Big Ten,5,8,6,2,1,1,0,0,1,0,0,1,3,0.167,0.375,0.333,0.708,2,,1,0,0,0,,player.fcgi?id=payton000isa
Austin Riggins,--,2019,Penn State,Big Ten,11,10,9,3,1,0,0,0,0,0,1,0,7,0.111,0.2,0.111,0.311,1,,1,0,0,0,,player.fcgi?id=riggin000aus
Curtis Robison*,20,2019,Penn State,Big Ten,11,37,33,3,5,1,0,1,4,0,1,1,11,0.152,0.216,0.273,0.489,9,,2,0,1,0,,player.fcgi?id=robiso000cur
Shea Sbranti*,24,2019,Penn State,Big Ten,25,86,72,11,14,6,0,3,9,0,1,8,23,0.194,0.294,0.403,0.697,29,,3,1,2,0,,player.fcgi?id=sbrant000she
Ryan Sloniger*,22,2019,Penn State,Big Ten,41,172,146,13,32,7,1,2,26,0,1,20,35,0.219,0.322,0.322,0.644,47,,3,1,2,2,,player.fcgi?id=slonig000rya
Justin Williams,19,2019,Penn State,Big Ten,38,140,122,15,32,5,1,4,18,2,1,14,33,0.262,0.35,0.418,0.768,51,,3,0,1,0,,player.fcgi?id=willia006jus
Cole Bartels,22,2020,Penn State,Big Ten,8,31,22,8,6,2,0,0,3,1,0,7,4,0.273,0.452,0.364,0.815,8,,1,0,1,0,,player.fcgi?id=bartel000col
Carson Ertter*,--,2020,Penn State,Big Ten,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0.333,0,,1,0,0,0,,player.fcgi?id=ertter000car
Ryan Ford*,20,2020,Penn State,Big Ten,14,59,48,8,14,0,0,0,7,4,0,9,13,0.292,0.39,0.292,0.682,14,,0,0,2,0,,player.fcgi?id=ford--004rya
Brenden Franks,19,2020,Penn State,Big Ten,4,3,3,1,2,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.333,2,,0,0,0,0,,player.fcgi?id=franks000bre
Joe Gunn*,22,2020,Penn State,Big Ten,6,13,11,0,3,2,0,0,2,1,0,1,4,0.273,0.385,0.455,0.839,5,,1,0,0,0,,player.fcgi?id=gunn--000joe
Parker Hendershot,21,2020,Penn State,Big Ten,13,51,44,10,12,0,1,1,5,0,0,4,9,0.273,0.373,0.386,0.759,17,,3,0,0,0,,player.fcgi?id=hender001par
Mac Hippenhammer#,21,2020,Penn State,Big Ten,14,54,44,9,9,0,0,0,8,5,1,7,11,0.205,0.34,0.205,0.544,9,,2,1,0,0,,player.fcgi?id=hippen000mac
Gavin Homer,22,2020,Penn State,Big Ten,14,54,45,12,18,6,2,1,17,8,0,8,9,0.4,0.5,0.689,1.189,31,,1,0,0,0,,player.fcgi?id=homer-000gav
Ben Kailher,19,2020,Penn State,Big Ten,9,24,18,4,4,1,2,0,4,2,0,2,6,0.222,0.333,0.5,0.833,9,,2,0,2,0,,player.fcgi?id=kailhe000ben
Tayven Kelley,--,2020,Penn State,Big Ten,9,20,16,4,3,2,0,0,1,0,0,3,8,0.188,0.35,0.313,0.663,5,,1,0,0,0,,player.fcgi?id=kelley000tay
Kris Kremer,22,2020,Penn State,Big Ten,4,13,11,1,4,1,0,0,1,0,0,1,0,0.364,0.417,0.455,0.871,5,,0,1,0,0,,player.fcgi?id=kremer000kri
Mason Nadeau*,22,2020,Penn State,Big Ten,8,6,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=nadeau000mas
Jacob Padilla,22,2020,Penn State,Big Ten,11,31,26,4,6,2,0,0,4,0,0,3,9,0.231,0.29,0.308,0.598,8,,0,0,2,0,,player.fcgi?id=padill001jac
Johnny Piacentino,19,2020,Penn State,Big Ten,13,47,35,11,14,4,0,2,11,4,0,10,4,0.4,0.511,0.686,1.196,24,,0,0,2,0,,player.fcgi?id=piacen000joh
Curtis Robison*,21,2020,Penn State,Big Ten,15,62,51,13,15,6,2,1,13,5,0,9,11,0.294,0.403,0.549,0.952,28,,1,0,1,0,,player.fcgi?id=robiso000cur
Justin Williams,20,2020,Penn State,Big Ten,15,66,58,10,16,3,0,2,8,2,0,7,14,0.276,0.349,0.431,0.78,25,,0,0,1,0,,player.fcgi?id=willia006jus
Matt Wood*,19,2020,Penn State,Big Ten,14,59,51,4,16,1,0,0,5,1,0,7,12,0.314,0.407,0.333,0.74,17,,1,0,0,0,,player.fcgi?id=wood--004mat
Cole Bartels,23,2021,Penn State,Big Ten,35,115,98,13,24,4,1,1,13,3,0,13,21,0.245,0.333,0.337,0.67,33,,1,1,2,0,,player.fcgi?id=bartel000col
Tyson Cooper#,20,2021,Penn State,Big Ten,11,24,18,2,2,1,0,0,2,1,0,6,8,0.111,0.333,0.167,0.5,3,,0,0,0,0,,player.fcgi?id=cooper001tys
Carson Ertter*,--,2021,Penn State,Big Ten,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0.5,0,0.5,0,,0,0,0,0,,player.fcgi?id=ertter000car
Ryan Ford*,21,2021,Penn State,Big Ten,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=ford--004rya
Brenden Franks,20,2021,Penn State,Big Ten,4,4,3,1,0,0,0,0,0,0,0,0,2,0,0.25,0,0.25,0,,1,0,0,0,,player.fcgi?id=franks000bre
Kyle Hannon*,19,2021,Penn State,Big Ten,12,33,30,3,4,1,1,0,1,0,0,2,12,0.133,0.188,0.233,0.421,7,,0,1,0,0,,player.fcgi?id=hannon001kyl
Jay Harry*,18,2021,Penn State,Big Ten,42,161,142,22,38,10,0,1,18,1,0,12,25,0.268,0.335,0.359,0.695,51,,4,0,3,0,,player.fcgi?id=harry-000jay
Parker Hendershot,22,2021,Penn State,Big Ten,30,107,101,9,29,2,0,3,16,1,0,4,25,0.287,0.314,0.396,0.71,40,,0,2,0,1,,player.fcgi?id=hender001par
Gavin Homer,23,2021,Penn State,Big Ten,40,175,145,30,45,8,1,2,16,10,4,15,32,0.31,0.429,0.421,0.849,61,,15,0,0,0,,player.fcgi?id=homer-000gav
Ben Kailher,20,2021,Penn State,Big Ten,11,7,7,3,1,0,0,0,0,1,0,0,2,0.143,0.143,0.143,0.286,1,,0,0,0,0,,player.fcgi?id=kailhe000ben
Tayven Kelley,--,2021,Penn State,Big Ten,28,115,101,8,24,8,2,1,9,0,2,10,37,0.238,0.313,0.386,0.699,39,,1,3,0,0,,player.fcgi?id=kelley000tay
Kris Kremer,23,2021,Penn State,Big Ten,14,28,24,3,4,0,0,1,3,1,1,3,12,0.167,0.286,0.292,0.577,7,,1,0,0,1,,player.fcgi?id=kremer000kri
Johnny Piacentino,20,2021,Penn State,Big Ten,42,181,162,30,46,15,0,8,32,0,2,17,40,0.284,0.35,0.525,0.875,85,,0,1,1,2,,player.fcgi?id=piacen000joh
Curtis Robison*,22,2021,Penn State,Big Ten,39,147,128,26,35,12,0,4,26,5,6,12,22,0.273,0.347,0.461,0.808,59,,3,3,1,0,,player.fcgi?id=robiso000cur
Josh Spiegel,21,2021,Penn State,Big Ten,38,149,134,19,35,10,1,4,22,1,0,10,43,0.261,0.32,0.44,0.76,59,,2,2,1,0,,player.fcgi?id=spiege000jos
Justin Williams,21,2021,Penn State,Big Ten,42,178,159,28,48,12,0,5,23,1,2,16,44,0.302,0.367,0.472,0.839,75,,1,1,1,0,,player.fcgi?id=willia006jus
Matt Wood*,20,2021,Penn State,Big Ten,39,165,139,22,41,10,1,4,21,1,4,19,25,0.295,0.384,0.468,0.852,65,,3,1,3,0,,player.fcgi?id=wood--004mat
Cole Bartels,24,2022,Penn State,Big Ten,55,257,217,38,60,9,0,2,22,5,1,28,24,0.277,0.377,0.346,0.723,75,2,9,0,3,0,,player.fcgi?id=bartel000col
Noah Burke*,19,2022,Penn State,Big Ten,6,7,5,0,0,0,0,0,0,0,0,1,3,0,0.286,0,0.286,0,0,1,0,0,0,,player.fcgi?id=burke-000noa
Derek Cease,19,2022,Penn State,Big Ten,43,114,93,17,21,2,0,0,7,3,0,19,20,0.226,0.368,0.247,0.616,23,1,2,0,0,0,,player.fcgi?id=cease-000der
Jake Cooper,19,2022,Penn State,Big Ten,8,15,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,,player.fcgi?id=cooper002jak
Tyson Cooper#,21,2022,Penn State,Big Ten,19,44,36,3,4,0,0,0,0,0,2,6,7,0.111,0.238,0.111,0.349,4,1,0,2,0,0,,player.fcgi?id=cooper001tys
Brenden Franks,21,2022,Penn State,Big Ten,10,6,5,1,0,0,0,0,0,0,0,1,2,0,0.167,0,0.167,0,1,0,0,0,0,,player.fcgi?id=franks000bre
Billy Gerlott,19,2022,Penn State,Big Ten,54,220,190,25,45,12,2,6,33,4,2,23,52,0.237,0.332,0.416,0.748,79,7,5,0,2,1,,player.fcgi?id=gerlot000bil
Kyle Hannon*,20,2022,Penn State,Big Ten,36,144,126,20,29,7,1,4,19,7,0,15,34,0.23,0.319,0.397,0.716,50,3,2,0,1,1,,player.fcgi?id=hannon001kyl
Jay Harry*,19,2022,Penn State,Big Ten,54,244,213,40,71,10,2,5,26,4,3,23,24,0.333,0.414,0.47,0.883,100,0,7,0,1,0,,player.fcgi?id=harry-000jay
Ben Kailher,21,2022,Penn State,Big Ten,32,90,73,12,15,1,0,0,2,5,2,15,18,0.206,0.356,0.219,0.575,16,1,2,0,0,0,,player.fcgi?id=kailhe000ben
Tayven Kelley,--,2022,Penn State,Big Ten,49,183,172,20,33,6,4,0,20,2,1,9,66,0.192,0.236,0.273,0.51,47,4,1,1,0,0,,player.fcgi?id=kelley000tay
Richie Paltridge*,19,2022,Penn State,Big Ten,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=paltri000ric
Johnny Piacentino,21,2022,Penn State,Big Ten,41,184,161,17,43,7,4,2,29,1,0,16,41,0.267,0.339,0.398,0.736,64,4,3,1,3,0,,player.fcgi?id=piacen000joh
C.J. Pittaro*,20,2022,Penn State,Big Ten,32,92,80,14,19,3,0,0,10,1,1,11,23,0.238,0.337,0.275,0.612,22,1,1,0,0,0,,player.fcgi?id=pittar000cj-
Josh Spiegel,22,2022,Penn State,Big Ten,55,235,207,34,62,17,2,10,43,0,0,22,62,0.3,0.375,0.546,0.92,113,5,4,0,2,0,,player.fcgi?id=spiege000jos
Anthony Steele*,19,2022,Penn State,Big Ten,38,111,97,5,23,1,1,1,10,1,0,12,30,0.237,0.333,0.299,0.632,29,1,2,0,0,0,,player.fcgi?id=steele000ant
Connor Throneberry,19,2022,Penn State,Big Ten,3,3,3,1,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,1,0,0,0,0,0,,player.fcgi?id=throne000con
Matt Wood*,21,2022,Penn State,Big Ten,54,249,198,55,75,15,3,12,53,5,3,36,26,0.379,0.48,0.667,1.146,132,6,7,3,5,6,,player.fcgi?id=wood--004mat
Thomas Bramley*,23,2023,Penn State,Big Ten,50,233,186,41,58,11,1,4,36,4,1,41,26,0.312,0.442,0.446,0.888,83,2,4,0,2,1,,player.fcgi?id=bramle000tho
Derek Cease,20,2023,Penn State,Big Ten,17,15,15,5,4,3,0,0,3,0,0,0,3,0.267,0.267,0.467,0.733,7,0,0,0,0,0,,player.fcgi?id=cease-000der
Jake Cooper,20,2023,Penn State,Big Ten,13,18,15,2,3,0,0,0,4,0,0,2,5,0.2,0.278,0.2,0.478,3,0,0,0,1,0,,player.fcgi?id=cooper002jak
Tyson Cooper#,22,2023,Penn State,Big Ten,25,52,43,9,12,3,1,0,9,2,0,4,10,0.279,0.392,0.395,0.788,17,1,4,1,0,0,,player.fcgi?id=cooper001tys
Brenden Franks,22,2023,Penn State,Big Ten,8,4,3,1,2,1,0,0,0,0,0,1,1,0.667,0.75,1,1.75,3,0,0,0,0,0,,player.fcgi?id=franks000bre
Billy Gerlott,20,2023,Penn State,Big Ten,46,170,141,18,34,3,1,2,17,4,0,25,33,0.241,0.371,0.319,0.69,45,2,4,0,0,0,,player.fcgi?id=gerlot000bil
Kyle Hannon*,21,2023,Penn State,Big Ten,49,219,181,51,53,10,2,7,25,27,7,31,31,0.293,0.402,0.486,0.888,88,2,4,0,3,0,,player.fcgi?id=hannon001kyl
Jay Harry*,20,2023,Penn State,Big Ten,50,229,201,47,60,13,1,6,37,6,2,20,21,0.299,0.376,0.463,0.838,93,3,6,0,2,0,,player.fcgi?id=harry-000jay
Ben Kailher,22,2023,Penn State,Big Ten,22,45,38,10,8,2,0,1,7,2,1,5,14,0.211,0.302,0.342,0.644,13,0,0,2,0,0,,player.fcgi?id=kailhe000ben
Tayven Kelley,--,2023,Penn State,Big Ten,46,187,171,33,42,12,5,4,31,4,1,15,63,0.246,0.307,0.444,0.751,76,1,0,1,0,0,,player.fcgi?id=kelley000tay
Bobby Marsh*,20,2023,Penn State,Big Ten,44,165,145,33,45,13,0,6,35,0,0,14,34,0.31,0.388,0.524,0.912,76,2,5,0,1,0,,player.fcgi?id=marsh-000bob
Grant Norris,22,2023,Penn State,Big Ten,41,169,145,28,40,11,3,7,42,3,1,17,52,0.276,0.367,0.538,0.905,78,2,5,0,2,0,,player.fcgi?id=norris000gra
Johnny Piacentino,22,2023,Penn State,Big Ten,40,174,157,31,50,7,2,3,25,8,1,14,25,0.319,0.374,0.446,0.82,70,6,1,0,2,1,,player.fcgi?id=piacen000joh
C.J. Pittaro*,21,2023,Penn State,Big Ten,24,49,47,7,13,1,1,0,8,0,0,2,11,0.277,0.306,0.34,0.647,16,1,0,0,0,0,,player.fcgi?id=pittar000cj-
Josh Spiegel,23,2023,Penn State,Big Ten,42,171,152,28,42,4,1,3,25,0,0,15,37,0.276,0.351,0.375,0.726,57,3,3,0,1,0,,player.fcgi?id=spiege000jos
Anthony Steele*,20,2023,Penn State,Big Ten,36,95,81,12,19,3,0,1,12,3,1,13,29,0.235,0.337,0.309,0.645,25,1,0,0,1,0,,player.fcgi?id=steele000ant
Ty Torti*,--,2023,Penn State,Big Ten,7,9,6,2,1,0,0,0,0,0,0,2,3,0.167,0.444,0.167,0.611,1,0,1,0,0,0,,player.fcgi?id=torti-000ty-
Derek Cease,21,2024,Penn State,Big Ten,27,13,12,9,4,0,0,0,1,2,2,1,4,0.333,0.385,0.333,0.718,4,0,0,0,0,0,,player.fcgi?id=cease-000der
Adam Cecere*,23,2024,Penn State,Big Ten,53,247,185,50,60,14,0,17,53,7,3,47,54,0.324,0.474,0.676,1.149,125,5,10,0,5,1,,player.fcgi?id=cecere000ada
Michael DiMartini,19,2024,Penn State,Big Ten,13,7,6,3,1,0,0,0,0,1,1,1,4,0.167,0.286,0.167,0.452,1,0,0,0,0,0,,player.fcgi?id=dimart001mic
Billy Gerlott,21,2024,Penn State,Big Ten,20,52,42,15,12,5,0,1,3,0,1,6,10,0.286,0.4,0.476,0.876,20,0,2,2,0,0,,player.fcgi?id=gerlot000bil
Kyle Hannon*,22,2024,Penn State,Big Ten,47,160,135,32,27,6,2,2,19,13,4,23,24,0.2,0.319,0.319,0.637,43,3,1,0,1,0,,player.fcgi?id=hannon001kyl
Joe Jaconski*,21,2024,Penn State,Big Ten,53,259,203,47,57,11,0,7,37,6,3,43,53,0.281,0.413,0.438,0.851,89,4,6,2,5,0,,player.fcgi?id=jacons000joe
Tayven Kelley,--,2024,Penn State,Big Ten,50,180,154,35,40,5,2,2,23,9,3,18,43,0.26,0.352,0.357,0.709,55,4,5,1,2,0,,player.fcgi?id=kelley000tay
Matt Maloney*,21,2024,Penn State,Big Ten,46,186,162,24,52,14,0,2,37,1,2,15,34,0.321,0.398,0.444,0.842,72,2,7,0,2,0,,player.fcgi?id=malone005mat
J.T. Marr*,23,2024,Penn State,Big Ten,53,248,221,50,92,17,0,6,54,3,1,20,25,0.416,0.464,0.575,1.038,127,5,3,0,4,0,,player.fcgi?id=marr--000jt-
Bobby Marsh*,21,2024,Penn State,Big Ten,53,223,194,34,60,10,1,6,47,4,2,15,42,0.309,0.381,0.464,0.845,90,3,10,0,4,0,,player.fcgi?id=marsh-000bob
Kevin Michaels,23,2024,Penn State,Big Ten,34,111,87,15,24,4,0,3,11,2,2,15,14,0.276,0.414,0.425,0.84,37,2,7,0,2,0,,player.fcgi?id=michae000kev
Bryce Molinaro,20,2024,Penn State,Big Ten,53,242,207,46,68,13,1,11,45,7,1,25,60,0.329,0.409,0.56,0.97,116,5,6,0,4,0,,player.fcgi?id=molina003bry
Grant Norris,23,2024,Penn State,Big Ten,53,237,212,41,60,11,1,14,43,5,2,17,61,0.283,0.343,0.543,0.886,115,5,4,1,3,1,,player.fcgi?id=norris000gra
C.J. Pittaro*,22,2024,Penn State,Big Ten,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=pittar000cj-
Adin Zorn,19,2024,Penn State,Big Ten,4,0,0,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,player.fcgi?id=zorn--000adi
Derek Cease,22,2025,Penn State,Big Ten,39,71,59,15,18,3,0,0,4,6,2,8,11,0.305,0.397,0.356,0.753,21,1,1,3,0,0,,player.fcgi?id=cease-000der
Joey DeMucci,21,2025,Penn State,Big Ten,27,38,28,15,6,1,0,0,3,2,0,6,6,0.214,0.395,0.25,0.645,7,0,3,0,1,0,,player.fcgi?id=demucc000jos
Patrick Graham,20,2025,Penn State,Big Ten,11,34,28,2,4,1,0,0,2,1,0,3,7,0.143,0.294,0.179,0.473,5,2,3,0,0,0,,player.fcgi?id=graham005pat
Jesse Jaconski,21,2025,Penn State,Big Ten,55,235,205,40,61,14,1,12,54,7,4,20,46,0.298,0.368,0.551,0.919,113,3,5,1,4,0,,player.fcgi?id=jacons000jes
Joe Jaconski*,22,2025,Penn State,Big Ten,56,257,211,45,46,14,1,6,31,11,0,31,56,0.218,0.326,0.379,0.705,80,1,6,2,7,0,,player.fcgi?id=jacons000joe
Paxton Kling,22,2025,Penn State,Big Ten,56,269,212,63,76,15,2,13,54,15,3,37,45,0.359,0.47,0.632,1.102,134,0,13,1,6,1,,player.fcgi?id=kling-000pax
Mike Lucarelli*,20,2025,Penn State,Big Ten,14,40,27,11,3,0,0,0,3,1,0,9,12,0.111,0.4,0.111,0.511,3,0,4,0,0,0,,player.fcgi?id=lucare000mik
Matt Maloney*,22,2025,Penn State,Big Ten,33,119,106,18,30,7,0,4,21,0,0,7,20,0.283,0.328,0.462,0.79,49,3,2,0,4,0,,player.fcgi?id=malone005mat
Cohl Mercado*,21,2025,Penn State,Big Ten,46,164,135,32,31,4,1,0,12,8,0,21,19,0.23,0.362,0.274,0.636,37,0,7,1,0,0,,player.fcgi?id=mercad000coh
Jack Messina*,20,2025,Penn State,Big Ten,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=messin001jac
Bryce Molinaro,21,2025,Penn State,Big Ten,56,268,225,46,60,8,3,13,61,8,2,34,66,0.267,0.373,0.502,0.875,113,5,6,0,3,0,,player.fcgi?id=molina003bry
Jack Porter,21,2025,Penn State,Big Ten,47,218,184,44,57,14,0,10,38,6,1,20,42,0.31,0.408,0.549,0.957,101,3,12,0,2,0,,player.fcgi?id=porter003jac
Nate Voss,21,2025,Penn State,Big Ten,43,168,139,22,34,7,2,8,33,2,1,13,39,0.245,0.337,0.496,0.834,69,4,9,2,5,0,,player.fcgi?id=voss--000nat
Cole Wagner*,22,2025,Penn State,Big Ten,36,162,130,27,38,9,2,4,27,11,2,23,32,0.292,0.432,0.485,0.917,63,0,9,0,0,0,,player.fcgi?id=wagner003col
Ryan Weingartner,20,2025,Penn State,Big Ten,56,276,224,52,56,14,1,11,40,30,3,44,49,0.25,0.384,0.469,0.853,105,1,6,0,2,0,,player.fcgi?id=weinga000rya
Michael Anderson,22,2026,Penn State,Big Ten,50,232,190,43,68,11,1,20,53,2,0,23,30,0.358,0.47,0.742,1.212,141,5,18,0,1,2,,player.fcgi?id=anders017mic
Spencer Barnett*,21,2026,Penn State,Big Ten,43,178,156,27,40,7,1,10,20,4,4,20,47,0.256,0.339,0.506,0.845,79,4,0,1,1,0,,player.fcgi?id=barnet002spe
Jayden Davis,22,2026,Penn State,Big Ten,50,227,192,38,59,14,2,5,19,2,0,29,29,0.307,0.41,0.479,0.889,92,11,5,0,1,0,,player.fcgi?id=davis-007jay
Joey DeMucci,22,2026,Penn State,Big Ten,30,76,65,7,10,0,1,0,4,4,0,6,28,0.154,0.236,0.185,0.421,12,0,1,4,0,0,,player.fcgi?id=demucc000jos
Jesse Jaconski,22,2026,Penn State,Big Ten,33,122,109,15,25,6,0,6,15,0,1,9,33,0.229,0.303,0.45,0.753,49,4,3,0,1,0,,player.fcgi?id=jacons000jes
Kevin Karstetter,24,2026,Penn State,Big Ten,34,127,109,13,34,7,1,1,14,5,2,10,27,0.312,0.394,0.422,0.816,46,2,6,0,2,0,,player.fcgi?id=karste000kev
Maddox McDonald,23,2026,Penn State,Big Ten,40,135,114,17,29,2,1,2,15,10,2,13,45,0.254,0.336,0.342,0.678,39,2,2,4,2,0,,player.fcgi?id=mcdona000mad
Cohl Mercado*,22,2026,Penn State,Big Ten,25,111,90,17,21,3,0,2,12,4,1,13,12,0.233,0.378,0.333,0.712,30,2,8,0,0,0,,player.fcgi?id=mercad000coh
Bryce Molinaro,22,2026,Penn State,Big Ten,51,226,193,32,52,7,2,15,44,0,2,24,63,0.269,0.367,0.56,0.927,108,5,7,0,2,0,,player.fcgi?id=molina003bry
Jack Porter,22,2026,Penn State,Big Ten,41,173,151,29,47,13,0,4,21,0,0,11,17,0.311,0.376,0.477,0.853,72,4,7,0,4,1,,player.fcgi?id=porter003jac
Avery Smith,19,2026,Penn State,Big Ten,41,130,103,12,26,1,1,4,17,1,0,15,29,0.252,0.373,0.398,0.771,41,0,6,4,2,0,,player.fcgi?id=smith-002ave
Justin Turcovski*,23,2026,Penn State,Big Ten,24,54,42,6,7,0,1,1,6,2,1,12,14,0.167,0.352,0.286,0.638,12,0,0,0,0,0,,player.fcgi?id=turcov000jus
Nate Voss,22,2026,Penn State,Big Ten,1,3,2,1,1,0,0,0,0,1,0,0,0,0.5,0.667,0.5,1.167,1,0,1,0,0,0,,player.fcgi?id=voss--000nat
Preston Yaucher,19,2026,Penn State,Big Ten,48,180,172,23,40,6,2,2,20,4,2,3,41,0.233,0.257,0.326,0.583,56,5,3,1,1,1,,player.fcgi?id=yauche000pre
Chris Antonelli?,--,2011,Purdue,Big Ten,7,16,11,2,3,0,0,0,2,1,0,2,2,0.273,0.438,0.273,0.71,3,,2,0,1,,,player.fcgi?id=antone001chr
Payton Bieker?,--,2011,Purdue,Big Ten,39,123,105,17,25,3,2,0,17,2,1,10,12,0.238,0.319,0.305,0.624,32,,3,4,1,,,player.fcgi?id=bieker000pay
Kyle Bischoff?,--,2011,Purdue,Big Ten,14,15,11,0,3,1,0,0,2,0,0,2,4,0.273,0.429,0.364,0.792,4,,1,1,0,,,player.fcgi?id=bischo000kyl
David Blount?,--,2011,Purdue,Big Ten,23,47,39,7,9,2,0,0,8,0,0,3,7,0.231,0.302,0.282,0.584,11,,1,4,0,,,player.fcgi?id=blount000dav
Ryan Bridges?,--,2011,Purdue,Big Ten,27,102,80,10,25,9,0,2,21,2,2,11,14,0.313,0.388,0.5,0.888,40,,2,4,5,,,player.fcgi?id=bridge000rya
Nick Burke?,--,2011,Purdue,Big Ten,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,,,player.fcgi?id=burke-000nic
Eric Charles,22,2011,Purdue,Big Ten,57,269,225,49,79,17,4,3,39,11,5,19,19,0.351,0.416,0.502,0.918,113,,11,7,7,,,player.fcgi?id=charle000eri
Angelo Cianfrocco?,--,2011,Purdue,Big Ten,30,109,91,22,28,7,1,2,13,1,1,11,27,0.308,0.395,0.473,0.867,43,,4,0,3,,,player.fcgi?id=cianfr002ang
Patrick Coghlan?,--,2011,Purdue,Big Ten,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,,,player.fcgi?id=coghla000pat
Collin DeDecker?,--,2011,Purdue,Big Ten,9,9,9,0,1,0,0,0,0,0,0,0,5,0.111,0.111,0.111,0.222,1,,0,0,0,,,player.fcgi?id=dedeck000col
Andrew Dixon?,--,2011,Purdue,Big Ten,49,129,105,19,28,3,2,0,20,6,1,8,15,0.267,0.333,0.333,0.667,35,,5,6,5,,,player.fcgi?id=dixon-002and
Jake Hansen*,21,2011,Purdue,Big Ten,24,36,29,2,7,2,0,0,4,0,1,3,5,0.241,0.343,0.31,0.653,9,,2,1,1,,,player.fcgi?id=hansen000jak
Sean McHugh,19,2011,Purdue,Big Ten,22,40,30,6,6,1,0,2,6,0,0,8,5,0.2,0.375,0.433,0.808,13,,1,0,1,,,player.fcgi?id=mchugh000sea
David Miller?,--,2011,Purdue,Big Ten,53,218,160,32,45,4,0,3,33,9,4,41,24,0.281,0.465,0.363,0.828,58,,14,3,0,,,player.fcgi?id=miller017dav
Cameron Perkins,20,2011,Purdue,Big Ten,56,269,232,42,81,15,4,8,53,13,3,12,28,0.349,0.42,0.552,0.971,128,,19,2,4,,,player.fcgi?id=perkin001cam
Kevin Plawecki,20,2011,Purdue,Big Ten,55,252,211,46,72,14,0,2,39,3,2,18,10,0.341,0.429,0.436,0.865,92,,18,0,5,,,player.fcgi?id=plawec000kev
Brad Schreiber,20,2011,Purdue,Big Ten,12,17,14,0,4,1,0,0,3,0,0,2,6,0.286,0.412,0.357,0.769,5,,1,0,0,,,player.fcgi?id=schrei001bra
Barrett Serrato*,20,2011,Purdue,Big Ten,57,254,211,50,66,12,2,2,42,6,2,32,37,0.313,0.403,0.417,0.82,88,,4,1,6,,,player.fcgi?id=serrat001bar
Tyler Spillner?,--,2011,Purdue,Big Ten,57,273,229,47,75,17,1,4,33,11,6,31,31,0.328,0.418,0.463,0.881,106,,6,5,2,,,player.fcgi?id=spilln000tyl
Stephen Talbott?,--,2011,Purdue,Big Ten,56,234,196,55,59,13,2,2,32,17,0,16,28,0.301,0.392,0.418,0.811,82,,14,7,1,,,player.fcgi?id=talbot000ste
Chris Antonelli?,--,2012,Purdue,Big Ten,14,20,17,5,4,1,0,0,3,0,0,3,1,0.235,0.35,0.294,0.644,5,,0,0,0,0,,player.fcgi?id=antone001chr
Kyle Bischoff?,--,2012,Purdue,Big Ten,7,7,7,1,1,0,0,0,0,0,0,0,2,0.143,0.143,0.143,0.286,1,,0,0,0,0,,player.fcgi?id=bischo000kyl
Ryan Bridges?,--,2012,Purdue,Big Ten,40,128,110,14,31,4,0,2,13,0,0,13,19,0.282,0.365,0.373,0.738,41,,2,2,1,0,,player.fcgi?id=bridge000rya
Eric Charles,23,2012,Purdue,Big Ten,57,271,232,51,84,13,1,0,33,16,4,22,21,0.362,0.43,0.427,0.857,99,,8,6,3,1,,player.fcgi?id=charle000eri
