Name,Age,Season,Team,Conference,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,Name-additional
Colin Bohnert?,--,2017,Rutgers,Big Ten,0,1,0,5.84,8,1,,0,0,0,12.1,12,9,8,1,5,0,8,2,0,3,55,1.378,8.8,0.7,3.6,5.8,1.6,,player.fcgi?id=bohner000col
Serafino Brito,20,2017,Rutgers,Big Ten,3,9,0.25,4.84,13,13,,0,0,0,74.1,102,56,40,6,10,0,47,9,0,3,348,1.507,12.3,0.7,1.2,5.7,4.7,,player.fcgi?id=brito-000ser
Christian Campbell,22,2017,Rutgers,Big Ten,2,4,0.333,6.65,11,10,,0,0,0,46,56,40,34,5,17,0,34,4,1,2,218,1.587,11,1,3.3,6.7,2,,player.fcgi?id=campbe004chr
Kyle Driscoll,23,2017,Rutgers,Big Ten,0,0,,36,2,0,,0,0,0,1,3,5,4,0,1,0,0,2,0,0,9,4,27,0,9,0,0,,player.fcgi?id=drisco000kyl
Ryan Fleming*,22,2017,Rutgers,Big Ten,3,0,1,5.65,26,0,,0,0,0,36.2,38,25,23,2,22,1,39,5,2,2,174,1.636,9.3,0.5,5.4,9.6,1.77,,player.fcgi?id=flemin002rya
Kyle Gerace,19,2017,Rutgers,Big Ten,0,0,,4.2,14,0,,0,0,0,15,15,7,7,1,7,0,19,3,0,2,67,1.467,9,0.6,4.2,11.4,2.71,,player.fcgi?id=gerace000kyl
Max Herrmann*,23,2017,Rutgers,Big Ten,1,1,0.5,3.31,22,0,,0,0,6,32.2,30,18,12,2,15,0,29,5,1,1,152,1.378,8.3,0.6,4.1,8,1.93,,player.fcgi?id=herrma000max
Kyle Muller,19,2017,Rutgers,Big Ten,0,1,0,7.2,5,0,,0,0,0,5,5,7,4,2,4,0,4,4,0,1,29,1.8,9,3.6,7.2,7.2,1,,player.fcgi?id=muller001kyl
Tevin Murray*,19,2017,Rutgers,Big Ten,0,0,,5.68,6,0,,0,0,0,6.1,5,6,4,0,13,0,7,2,0,3,39,2.842,7.1,0,18.5,9.9,0.54,,player.fcgi?id=murray000tev
Joe Neglia,--,2017,Rutgers,Big Ten,0,0,,1.64,9,0,,0,0,0,11,3,4,2,0,7,0,12,0,2,1,45,0.909,2.5,0,5.7,9.8,1.71,,player.fcgi?id=neglia000joe
John O'Reilly,21,2017,Rutgers,Big Ten,4,7,0.364,5.87,14,14,,0,0,0,76.2,93,61,50,7,28,0,44,10,0,7,364,1.578,10.9,0.8,3.3,5.2,1.57,,player.fcgi?id=oreill004joh
Eric Reardon*,19,2017,Rutgers,Big Ten,2,1,0.667,6.44,21,1,,0,0,0,29.1,34,26,21,5,28,0,21,1,2,5,148,2.114,10.4,1.5,8.6,6.4,0.75,,player.fcgi?id=reardo000eri
Kevin Romero,20,2017,Rutgers,Big Ten,0,0,,4.58,18,0,,0,0,0,17.2,15,9,9,2,11,0,19,4,0,3,81,1.472,7.6,1,5.6,9.7,1.73,,player.fcgi?id=romero000kev
Gaby Rosa?,--,2017,Rutgers,Big Ten,3,6,0.333,6.98,11,9,,0,0,0,49,58,42,38,8,15,0,26,6,0,2,225,1.49,10.7,1.5,2.8,4.8,1.73,,player.fcgi?id=rosa--001gab
Dante Scafidi*,20,2017,Rutgers,Big Ten,0,2,0,13.76,12,2,,0,0,0,17,27,28,26,2,18,0,17,5,0,3,99,2.647,14.3,1.1,9.5,9,0.94,,player.fcgi?id=scafid000dan
James Torres?,--,2017,Rutgers,Big Ten,0,2,0,11.45,3,3,,0,0,0,11,11,14,14,2,11,0,8,3,1,0,57,2,9,1.6,9,6.5,0.73,,player.fcgi?id=torres001jam
Ryan Wares?,--,2017,Rutgers,Big Ten,1,0,1,7.07,13,0,,0,0,0,14,22,14,11,0,6,1,10,1,1,4,69,2,14.1,0,3.9,6.4,1.67,,player.fcgi?id=wares-000rya
Jake Yanez?,--,2017,Rutgers,Big Ten,0,0,,20.25,2,0,,0,0,0,1.1,1,4,3,0,4,0,0,0,0,1,11,3.75,6.8,0,27,0,0,,player.fcgi?id=yanez-000jak
Karl Blum,23,2018,Rutgers,Big Ten,0,5,0,6.27,18,7,,0,0,2,37.1,43,34,26,2,27,1,25,7,0,5,185,1.875,10.4,0.5,6.5,6,0.93,,player.fcgi?id=blum--000kar
Serafino Brito,21,2018,Rutgers,Big Ten,0,2,0,3.57,26,2,,0,0,5,45.1,38,19,18,2,14,0,41,6,0,2,184,1.147,7.5,0.4,2.8,8.1,2.93,,player.fcgi?id=brito-000ser
Tommy Genuario,20,2018,Rutgers,Big Ten,4,0,1,3.2,22,0,,0,0,2,39.1,32,19,14,0,17,0,36,2,1,5,168,1.246,7.3,0,3.9,8.2,2.12,,player.fcgi?id=genuar000tom
Kyle Gerace,20,2018,Rutgers,Big Ten,1,0,1,3.6,15,1,,0,0,0,30,37,15,12,3,9,0,24,1,1,2,137,1.533,11.1,0.9,2.7,7.2,2.67,,player.fcgi?id=gerace000kyl
Eric Heatter*,19,2018,Rutgers,Big Ten,1,2,0.333,4.4,6,5,,0,0,0,30.2,37,16,15,2,6,0,26,3,2,2,135,1.402,10.9,0.6,1.8,7.6,4.33,,player.fcgi?id=heatte000eri
Collin Kiernan,19,2018,Rutgers,Big Ten,3,1,0.75,3.14,15,1,,0,0,0,14.1,11,5,5,1,12,0,9,2,0,2,64,1.605,6.9,0.6,7.5,5.7,0.75,,player.fcgi?id=kierna000col
Jake Kodros,19,2018,Rutgers,Big Ten,0,1,0,13.5,6,0,,0,0,0,4.2,4,7,7,0,8,0,6,0,0,2,27,2.571,7.7,0,15.4,11.6,0.75,,player.fcgi?id=kodros000jac
Dylan McNulty*,--,2018,Rutgers,Big Ten,0,0,,0,3,0,,0,0,0,2,1,0,0,0,0,0,2,1,0,0,8,0.5,4.5,0,0,9,,,player.fcgi?id=mcnult000dyl
Tevin Murray*,20,2018,Rutgers,Big Ten,0,1,0,5.09,18,0,,0,0,0,17.2,13,10,10,0,17,0,21,8,0,3,88,1.698,6.6,0,8.7,10.7,1.24,,player.fcgi?id=murray000tev
John O'Reilly,22,2018,Rutgers,Big Ten,5,4,0.556,5.32,14,14,,1,0,0,86.1,109,58,51,8,28,1,43,6,0,5,393,1.587,11.4,0.8,2.9,4.5,1.54,,player.fcgi?id=oreill004joh
Eric Reardon*,20,2018,Rutgers,Big Ten,4,2,0.667,5.45,16,6,,0,0,0,33,29,31,20,3,32,0,23,5,0,5,163,1.848,7.9,0.8,8.7,6.3,0.72,,player.fcgi?id=reardo000eri
Kevin Romero,21,2018,Rutgers,Big Ten,0,0,,10.8,3,0,,0,0,0,1.2,0,2,2,0,3,0,0,1,0,0,8,1.8,0,0,16.2,0,0,,player.fcgi?id=romero000kev
Harry Rutkowski*,19,2018,Rutgers,Big Ten,4,6,0.4,5.34,13,13,,0,0,0,64,75,46,38,5,32,0,54,5,2,6,302,1.672,10.5,0.7,4.5,7.6,1.69,,player.fcgi?id=rutkow000har
Ryan Wares?,--,2018,Rutgers,Big Ten,2,1,0.667,4.97,23,1,,0,0,1,29,28,20,16,0,21,1,23,5,0,1,140,1.69,8.7,0,6.5,7.1,1.1,,player.fcgi?id=wares-000rya
Steve Acosta,22,2019,Rutgers,Big Ten,3,0,1,4.03,30,0,,0,0,1,38,41,20,17,2,14,0,29,4,2,6,172,1.447,9.7,0.5,3.3,6.9,2.07,,player.fcgi?id=acosta001ste
Jared Bellissimo*,19,2019,Rutgers,Big Ten,3,1,0.75,4.74,12,8,,0,0,0,43.2,45,24,23,2,18,0,23,3,0,4,189,1.443,9.3,0.4,3.7,4.7,1.28,,player.fcgi?id=bellis000jar
Serafino Brito,22,2019,Rutgers,Big Ten,3,5,0.375,4.6,29,1,,0,0,8,47,43,25,24,4,24,1,44,6,0,7,209,1.426,8.2,0.8,4.6,8.4,1.83,,player.fcgi?id=brito-000ser
Brian Fitzpatrick*,19,2019,Rutgers,Big Ten,1,0,1,7.94,3,1,,0,0,0,5.2,6,7,5,1,6,0,11,0,0,1,30,2.118,9.5,1.6,9.5,17.5,1.83,,player.fcgi?id=fitzpa001bri
Garrett French,19,2019,Rutgers,Big Ten,0,1,0,8.1,22,1,,0,0,0,23.1,26,27,21,0,17,0,18,4,3,4,119,1.843,10,0,6.6,6.9,1.06,,player.fcgi?id=french000gar
Tommy Genuario,21,2019,Rutgers,Big Ten,3,5,0.375,3.14,20,7,,0,0,0,63,62,31,22,3,25,1,39,7,0,5,280,1.381,8.9,0.4,3.6,5.6,1.56,,player.fcgi?id=genuar000tom
Kyle Gerace,21,2019,Rutgers,Big Ten,0,3,0,8.64,6,3,,0,0,0,16.2,25,22,16,1,2,0,9,3,1,1,83,1.62,13.5,0.5,1.1,4.9,4.5,,player.fcgi?id=gerace000kyl
Kyle Muller,21,2019,Rutgers,Big Ten,0,2,0,4.5,17,0,,0,0,1,20,25,14,10,1,11,0,10,1,0,0,93,1.8,11.3,0.5,5,4.5,0.91,,player.fcgi?id=muller001kyl
Tevin Murray*,21,2019,Rutgers,Big Ten,4,5,0.444,3.01,17,12,,0,0,0,68.2,50,28,23,5,36,0,81,12,0,5,304,1.252,6.6,0.7,4.7,10.6,2.25,,player.fcgi?id=murray000tev
Joe Neglia,--,2019,Rutgers,Big Ten,0,0,,18,1,0,,0,0,0,1,2,2,2,0,1,0,0,0,0,0,6,3,18,0,9,0,0,,player.fcgi?id=neglia000joe
Jack Parkinson,21,2019,Rutgers,Big Ten,1,1,0.5,6.57,8,4,,0,0,0,12.1,13,9,9,0,12,0,10,4,1,2,66,2.027,9.5,0,8.8,7.3,0.83,,player.fcgi?id=parkin002jac
Eric Reardon*,21,2019,Rutgers,Big Ten,0,0,,6.52,22,0,,0,0,0,19.1,23,18,14,0,20,0,14,2,0,3,101,2.224,10.7,0,9.3,6.5,0.7,,player.fcgi?id=reardo000eri
Harry Rutkowski*,20,2019,Rutgers,Big Ten,2,6,0.25,4.08,14,14,,0,0,0,81.2,94,42,37,5,25,0,83,6,0,6,365,1.457,10.4,0.6,2.8,9.1,3.32,,player.fcgi?id=rutkow000har
Parker Scott,19,2019,Rutgers,Big Ten,0,2,0,7.53,14,0,,0,0,0,14.1,21,14,12,1,9,0,10,2,0,1,75,2.093,13.2,0.6,5.7,6.3,1.11,,player.fcgi?id=scott-001par
Steve Acosta,23,2020,Rutgers,Big Ten,0,0,,10.8,6,0,,0,0,0,5,7,7,6,1,6,0,6,1,0,1,30,2.6,12.6,1.8,10.8,10.8,1,,player.fcgi?id=acosta001ste
Jared Bellissimo*,20,2020,Rutgers,Big Ten,1,1,0.5,4.5,5,2,,0,0,0,10,13,7,5,0,1,0,7,0,0,1,45,1.4,11.7,0,0.9,6.3,7,,player.fcgi?id=bellis000jar
Matt Ciccone,--,2020,Rutgers,Big Ten,0,0,,5.4,6,0,,0,0,0,10,11,6,6,3,6,0,8,2,0,0,48,1.7,9.9,2.7,5.4,7.2,1.33,,player.fcgi?id=ciccon000mat
Tommy Genuario,22,2020,Rutgers,Big Ten,1,2,0.333,6.41,4,4,,0,0,0,19.2,25,14,14,3,11,0,13,1,1,1,94,1.831,11.4,1.4,5,5.9,1.18,,player.fcgi?id=genuar000tom
Kyle Muller,22,2020,Rutgers,Big Ten,0,1,0,3.18,6,0,,0,0,1,11.1,14,5,4,0,5,1,8,1,0,0,54,1.676,11.1,0,4,6.4,1.6,,player.fcgi?id=muller001kyl
Tevin Murray*,22,2020,Rutgers,Big Ten,2,2,0.5,5.51,4,4,,0,0,0,16.1,16,14,10,0,14,1,18,6,0,1,79,1.837,8.8,0,7.7,9.9,1.29,,player.fcgi?id=murray000tev
Jacob Newman,19,2020,Rutgers,Big Ten,0,0,,0,2,0,,0,0,0,2,2,4,0,0,2,0,1,2,0,2,15,2,9,0,9,4.5,0.5,,player.fcgi?id=newman004jac
Jack Parkinson,22,2020,Rutgers,Big Ten,0,0,,13.5,5,1,,0,0,0,6.2,10,10,10,0,4,0,4,4,0,0,36,2.1,13.5,0,5.4,5.4,1,,player.fcgi?id=parkin002jac
Eric Reardon*,22,2020,Rutgers,Big Ten,1,0,1,4.32,7,0,,0,0,0,8.1,6,4,4,0,5,1,12,3,0,4,38,1.32,6.5,0,5.4,13,2.4,,player.fcgi?id=reardo000eri
Harry Rutkowski*,21,2020,Rutgers,Big Ten,1,2,0.333,2.74,4,4,,0,0,0,23,18,10,7,0,7,0,14,5,0,2,94,1.087,7,0,2.7,5.5,2,,player.fcgi?id=rutkow000har
Parker Scott,20,2020,Rutgers,Big Ten,0,1,0,4.8,6,0,,0,0,2,15,17,8,8,1,2,0,10,0,0,2,66,1.267,10.2,0.6,1.2,6,5,,player.fcgi?id=scott-001par
Jared Bellissimo*,21,2021,Rutgers,Big Ten,0,0,,3.46,6,0,,0,0,1,13,11,6,5,0,4,0,9,2,0,1,55,1.154,7.6,0,2.8,6.2,2.25,,player.fcgi?id=bellis000jar
Brian Fitzpatrick*,21,2021,Rutgers,Big Ten,3,2,0.6,6.11,14,0,,0,0,2,17.2,15,12,12,4,7,0,20,4,0,3,77,1.245,7.6,2,3.6,10.2,2.86,,player.fcgi?id=fitzpa001bri
Ben Gorski,19,2021,Rutgers,Big Ten,0,0,,15,10,0,,0,0,0,9,23,16,15,3,8,0,9,2,0,1,61,3.444,23,3,8,9,1.13,,player.fcgi?id=gorski000ben
Jayson Hoopes,20,2021,Rutgers,Big Ten,0,2,0,72,2,2,,0,0,0,1,7,8,8,1,3,0,1,0,0,0,13,10,63,9,27,9,0.33,,player.fcgi?id=hoopes000jay
Nate McLain,21,2021,Rutgers,Big Ten,0,3,0,3.65,16,0,,0,0,3,24.2,25,13,10,3,9,1,19,1,0,0,110,1.378,9.1,1.1,3.3,6.9,2.11,,player.fcgi?id=mclain000nat
Kyle Muller,23,2021,Rutgers,Big Ten,2,3,0.4,4.98,19,1,,0,0,2,21.2,17,16,12,3,7,0,19,4,0,4,94,1.108,7.1,1.2,2.9,7.9,2.71,,player.fcgi?id=muller001kyl
Tevin Murray*,23,2021,Rutgers,Big Ten,0,0,,7.27,9,0,,0,0,0,8.2,7,7,7,3,8,1,8,5,0,1,44,1.731,7.3,3.1,8.3,8.3,1,,player.fcgi?id=murray000tev
Eric Reardon*,23,2021,Rutgers,Big Ten,1,1,0.5,10,11,0,,0,0,0,9,11,10,10,1,4,0,8,1,0,0,41,1.667,11,1,4,8,2,,player.fcgi?id=reardo000eri
Harry Rutkowski*,22,2021,Rutgers,Big Ten,2,4,0.333,4.22,13,13,,0,0,0,81,75,48,38,14,32,0,70,1,1,9,349,1.321,8.3,1.6,3.6,7.8,2.19,,player.fcgi?id=rutkow000har
Parker Scott,21,2021,Rutgers,Big Ten,1,1,0.5,6.62,13,0,,0,0,0,17.2,22,13,13,1,7,1,13,5,0,2,82,1.642,11.2,0.5,3.6,6.6,1.86,,player.fcgi?id=scott-001par
Justin Sinibaldi*,19,2021,Rutgers,Big Ten,1,1,0.5,6.39,12,5,,0,0,1,31,37,24,22,5,12,0,20,4,0,5,145,1.581,10.7,1.5,3.5,5.8,1.67,,player.fcgi?id=siniba001jus
Dale Stanavich*,22,2021,Rutgers,Big Ten,1,0,1,3.13,17,0,,0,0,5,23,24,12,8,3,9,0,30,1,0,1,105,1.435,9.4,1.2,3.5,11.7,3.33,,player.fcgi?id=stanav000dal
Brent Teller,24,2021,Rutgers,Big Ten,4,4,0.5,4.56,11,10,,0,0,0,53.1,51,30,27,6,23,0,43,9,0,7,240,1.388,8.6,1,3.9,7.3,1.87,,player.fcgi?id=teller000bre
Ben Wereski*,23,2021,Rutgers,Big Ten,6,2,0.75,3.67,13,13,,1,0,0,76,64,34,31,13,11,1,56,11,0,3,313,0.987,7.6,1.5,1.3,6.6,5.09,,player.fcgi?id=weresk000ben
Aaron Winkler,23,2021,Rutgers,Big Ten,0,0,,15.75,5,0,,0,0,0,4,7,9,7,0,6,0,3,2,0,0,28,3.25,15.8,0,13.5,6.8,0.5,,player.fcgi?id=winkle000aar
Jared Bellissimo*,22,2022,Rutgers,Big Ten,0,0,,6.75,12,0,,0,0,0,10.2,9,8,8,1,7,1,13,3,0,2,50,1.5,7.6,0.8,5.9,11,1.86,,player.fcgi?id=bellis000jar
Sam Bello,22,2022,Rutgers,Big Ten,6,2,0.75,3.3,21,2,,0,0,1,43.2,34,18,16,8,17,4,32,1,2,4,182,1.168,7,1.6,3.5,6.6,1.88,,player.fcgi?id=bello-000sam
Brian Fitzpatrick*,22,2022,Rutgers,Big Ten,3,1,0.75,3.91,6,6,,0,0,0,23,18,13,10,2,9,0,28,4,0,2,98,1.174,7,0.8,3.5,11,3.11,,player.fcgi?id=fitzpa001bri
Nathan Florence,23,2022,Rutgers,Big Ten,6,2,0.75,3.36,15,15,,0,0,0,67,48,29,25,2,31,0,90,4,0,7,282,1.179,6.4,0.3,4.2,12.1,2.9,,player.fcgi?id=floren000nat
Garrett French,22,2022,Rutgers,Big Ten,2,1,0.667,4.66,22,0,,0,0,3,36.2,40,20,19,4,13,0,27,2,0,0,162,1.445,9.8,1,3.2,6.6,2.08,,player.fcgi?id=french000gar
Ben Gorski,20,2022,Rutgers,Big Ten,5,0,1,4.14,23,1,,0,0,1,37,26,18,17,4,28,1,38,1,0,3,164,1.459,6.3,1,6.8,9.2,1.36,,player.fcgi?id=gorski000ben
Jayson Hoopes,21,2022,Rutgers,Big Ten,0,1,0,6.3,10,0,,0,0,0,10,9,7,7,0,13,0,11,1,0,1,51,2.2,8.1,0,11.7,9.9,0.85,,player.fcgi?id=hoopes000jay
Jared Kollar,23,2022,Rutgers,Big Ten,8,2,0.8,4.36,16,16,,1,0,0,76.1,73,38,37,11,22,0,84,4,1,3,324,1.245,8.6,1.3,2.6,9.9,3.82,,player.fcgi?id=kollar000jar
Joe Mazza*,19,2022,Rutgers,Big Ten,0,0,,2.08,15,0,,0,0,0,13,10,10,3,1,8,0,10,1,0,4,58,1.385,6.9,0.7,5.5,6.9,1.25,,player.fcgi?id=mazza-000joe
Nate McLain,22,2022,Rutgers,Big Ten,1,0,1,7.9,16,0,,0,0,0,13.2,17,13,12,4,7,0,10,1,0,0,64,1.756,11.2,2.6,4.6,6.6,1.43,,player.fcgi?id=mclain000nat
Kyle Muller,24,2022,Rutgers,Big Ten,2,0,1,5.88,15,3,,0,0,0,26,31,19,17,6,9,0,21,1,0,2,116,1.538,10.7,2.1,3.1,7.3,2.33,,player.fcgi?id=muller001kyl
Wyatt Parliament,18,2022,Rutgers,Big Ten,5,1,0.833,3.15,11,8,,0,0,0,34.1,25,12,12,4,24,1,26,4,1,5,152,1.427,6.6,1,6.3,6.8,1.08,,player.fcgi?id=parlia000wya
Sam Portnoy,20,2022,Rutgers,Big Ten,3,2,0.6,3.2,21,1,,0,0,0,25.1,15,11,9,1,13,0,20,6,0,2,111,1.105,5.3,0.4,4.6,7.1,1.54,,player.fcgi?id=portno000sam
Matt Rowe,19,2022,Rutgers,Big Ten,0,0,,4.38,12,0,,0,0,0,12.1,11,8,6,0,9,0,16,4,0,1,62,1.622,8,0,6.6,11.7,1.78,,player.fcgi?id=rowe--003mat
Parker Scott,22,2022,Rutgers,Big Ten,0,0,,6.08,14,0,,0,0,0,23.2,20,16,16,6,15,0,25,1,0,5,103,1.479,7.6,2.3,5.7,9.5,1.67,,player.fcgi?id=scott-001par
Justin Sinibaldi*,20,2022,Rutgers,Big Ten,2,0,1,5.75,20,7,,0,0,1,36,41,27,23,3,20,0,32,7,0,0,172,1.694,10.3,0.8,5,8,1.6,,player.fcgi?id=siniba001jus
Dale Stanavich*,23,2022,Rutgers,Big Ten,1,3,0.25,2.1,22,0,,0,0,10,34.1,24,10,8,0,9,0,51,3,0,5,137,0.961,6.3,0,2.4,13.4,5.67,,player.fcgi?id=stanav000dal
Sam Bello,23,2023,Rutgers,Big Ten,2,1,0.667,5.79,15,0,,0,0,1,18.2,24,12,12,5,9,2,15,0,0,2,85,1.768,11.6,2.4,4.3,7.2,1.67,,player.fcgi?id=bello-000sam
Grant Besser*,22,2023,Rutgers,Big Ten,2,4,0.333,5.32,22,5,,0,0,1,47.1,47,31,28,5,20,1,42,4,0,5,207,1.415,8.9,1,3.8,8,2.1,,player.fcgi?id=besser000gra
Ethan Bowen,19,2023,Rutgers,Big Ten,1,0,1,6.23,10,0,,0,0,0,13,15,9,9,3,8,0,11,0,0,4,63,1.769,10.4,2.1,5.5,7.6,1.38,,player.fcgi?id=bowen-000eth
Drew Conover,21,2023,Rutgers,Big Ten,5,4,0.556,4.5,17,14,,0,0,0,68,47,36,34,2,45,0,83,16,0,4,304,1.353,6.2,0.3,6,11,1.84,,player.fcgi?id=conove000dre
Christian Coppola,19,2023,Rutgers,Big Ten,5,5,0.5,3.68,13,13,,0,0,0,66,61,33,27,5,27,0,71,15,0,3,297,1.333,8.3,0.7,3.7,9.7,2.63,,player.fcgi?id=coppol000chr
Garrett French,23,2023,Rutgers,Big Ten,2,1,0.667,5.4,23,1,,0,0,0,31.2,33,20,19,2,20,0,29,4,0,1,145,1.674,9.4,0.6,5.7,8.2,1.45,,player.fcgi?id=french000gar
Andrew Goldan,19,2023,Rutgers,Big Ten,0,0,,12.6,4,0,,0,0,0,5,7,7,7,1,5,0,7,0,0,2,26,2.4,12.6,1.8,9,12.6,1.4,,player.fcgi?id=goldan000and
Ben Gorski,21,2023,Rutgers,Big Ten,1,3,0.25,3.4,25,0,,0,0,8,39.2,26,15,15,3,25,0,46,4,2,1,170,1.286,5.9,0.7,5.7,10.4,1.84,,player.fcgi?id=gorski000ben
Jake Marshall,22,2023,Rutgers,Big Ten,5,2,0.714,4.94,16,10,,0,0,0,51,42,30,28,7,37,0,60,11,0,4,234,1.549,7.4,1.2,6.5,10.6,1.62,,player.fcgi?id=marsha005jac
Joe Mazza*,20,2023,Rutgers,Big Ten,0,2,0,4.78,24,0,,0,0,2,32,35,20,17,4,23,1,32,2,0,4,153,1.813,9.8,1.1,6.5,9,1.39,,player.fcgi?id=mazza-000joe
John Modugno,22,2023,Rutgers,Big Ten,1,0,1,8.53,9,4,,0,0,0,12.2,15,13,12,2,7,0,14,2,0,1,63,1.737,10.7,1.4,5,9.9,2,,player.fcgi?id=modugn000joh
Wyatt Parliament,19,2023,Rutgers,Big Ten,1,0,1,5,17,1,,0,0,0,27,27,17,15,3,15,0,31,3,1,4,127,1.556,9,1,5,10.3,2.07,,player.fcgi?id=parlia000wya
Sam Portnoy,21,2023,Rutgers,Big Ten,3,0,1,3.69,20,0,,0,0,1,31.2,23,15,13,5,14,0,28,10,1,1,137,1.168,6.5,1.4,4,8,2,,player.fcgi?id=portno000sam
Matt Rowe,20,2023,Rutgers,Big Ten,0,0,,0,2,0,,0,0,0,3,0,0,0,0,1,0,2,1,0,0,11,0.333,0,0,3,6,2,,player.fcgi?id=rowe--003mat
Justin Sinibaldi*,21,2023,Rutgers,Big Ten,5,1,0.833,2.64,13,8,,0,0,0,47.2,48,21,14,4,20,0,46,5,1,6,211,1.427,9.1,0.8,3.8,8.7,2.3,,player.fcgi?id=siniba001jus
